404820,90,83,90
401986,84,75,84
404784,100,72,94
407353,75,79,99
405460,84,81,81
404473,76,71,74
400419,96,78,71
401584,76,70,81
404549,87,95,88
405966,90,91,100
400564,97,71,95
400680,90,79,76
406251,100,84,93
408224,84,93,73
402553,78,97,94
406190,82,87,97
403836,79,81,94
406345,97,75,81
403782,75,97,89
405294,94,76,97
400571,86,81,91
406312,90,71,70
405200,83,94,96
409157,85,83,81
408605,97,99,74
404727,90,92,86
406860,71,77,70
406272,79,83,93
407559,90,92,75
408660,83,78,74
405293,93,98,89
405082,77,76,94
409756,78,81,78
406267,77,92,98
400504,81,94,74
400273,92,72,70
408355,83,98,88
404265,83,80,72
407250,95,97,80
404113,85,85,79
401454,93,94,79
405706,83,78,92
409711,91,100,97
408246,71,95,74
404178,96,96,99
400410,78,76,84
401028,77,90,87
400093,86,82,89
408917,79,82,82
407927,83,81,98
408374,80,94,92
402706,94,87,85
403882,75,95,72
405436,78,85,90
408744,90,80,95
408787,81,70,72
408486,85,73,99
407574,73,78,87
405263,72,90,87
408586,93,95,75
407390,77,85,85
405250,82,88,97
400880,99,80,72
401398,85,85,89
404486,98,75,95
400493,89,89,93
404032,79,73,85
401362,95,100,75
404146,78,77,84
407857,100,72,95
406482,98,76,86
408170,89,100,100
402823,85,79,73
409629,89,81,79
400939,100,94,81
403341,72,91,82
405562,99,87,100
403389,89,94,82
406577,80,98,88
401877,91,70,85
405983,88,76,76
403709,71,81,86
407542,98,90,96
400751,97,92,97
407066,70,79,84
404041,94,79,78
405232,81,97,78
406792,77,86,79
409344,81,71,98
402126,92,94,75
407460,98,95,97
401821,99,99,83
409558,71,90,79
407753,92,88,71
405605,100,81,97
404858,99,74,95
402416,75,93,100
401799,98,86,73
409864,80,91,89
402011,80,77,92
405058,93,100,93
401666,73,88,73
400098,87,88,74
408269,74,84,75
406929,96,78,92
408345,76,99,82
406232,82,89,72
402940,75,98,78
404466,76,82,79
400264,87,92,98
403629,81,75,88
407365,79,78,85
407145,94,71,99
405579,80,92,78
401111,72,86,75
408468,74,72,71
403162,77,83,75
409774,91,81,92
408169,98,70,97
408599,83,95,94
408778,97,85,73
404863,97,89,96
404136,78,96,96
409881,92,91,75
404126,75,71,88
405241,78,76,76
402410,95,97,90
403334,81,78,98
407434,78,97,73
407241,72,82,93
408081,80,90,85
401996,70,70,72
400786,99,98,77
408572,79,88,75
404467,97,71,98
400247,89,72,73
404716,73,75,84
406382,92,76,78
400853,72,79,77
401907,77,97,99
403739,85,80,73
401020,82,98,76
404986,80,79,82
401390,72,75,79
405732,72,70,83
407938,82,92,85
404344,91,95,98
404050,85,72,74
405307,87,100,72
408396,77,87,82
407186,82,95,86
406318,71,83,82
406037,86,99,86
405128,97,73,88
409118,70,99,87
402621,80,95,79
406215,98,86,87
405313,83,89,76
406239,82,71,85
400827,93,85,71
408213,99,97,80
401684,70,71,90
405003,80,76,87
400198,72,100,84
407395,97,93,81
400398,92,82,82
408293,83,89,70
407402,98,92,91
408695,93,86,92
405611,70,98,84
405763,80,86,96
409124,99,90,95
406612,70,74,71
404056,91,100,89
409896,77,75,93
406623,78,96,99
406127,83,98,89
403825,90,81,100
406842,95,76,72
403801,90,90,73
404684,87,93,72
402738,74,96,86
405052,87,86,71
400285,98,100,90
407265,79,87,97
406793,76,89,86
403668,94,94,70
409273,71,75,77
406656,97,99,94
409409,93,79,95
402805,73,82,70
404537,75,80,88
402512,98,72,72
403112,85,95,83
405733,84,70,88
406137,79,95,71
404325,81,78,74
401337,74,97,99
408807,98,75,81
406614,82,84,95
409954,89,83,76
401377,74,74,94
407457,89,97,77
400908,93,92,88
401005,86,96,94
406909,88,86,80
402822,95,87,73
400649,78,97,90
408074,100,81,77
408345,83,80,92
403196,95,100,71
402727,96,99,94
402126,74,88,94
400593,81,80,82
402918,88,77,82
403429,79,71,71
403452,96,89,85
409795,76,82,70
408090,96,80,71
407278,70,97,84
403594,90,86,98
403402,100,75,91
403019,72,70,91
408287,79,97,71
406076,79,86,74
406868,75,71,79
406575,79,77,74
407988,88,75,86
403287,92,87,97
405020,90,88,97
408777,77,84,72
402714,77,73,89
409758,91,70,89
408623,85,90,71
404975,98,98,96
400798,93,82,73
408423,96,88,78
402378,82,73,79
405989,90,78,81
403035,84,94,89
400982,80,74,93
401145,71,72,87
404590,91,88,100
408911,96,91,74
406064,90,87,100
401785,93,78,91
401921,94,100,76
407397,99,78,78
407449,96,75,70
408149,72,96,76
406033,80,83,71
406651,81,75,86
407733,94,78,98
404668,88,91,97
408114,81,79,75
402301,94,79,98
406937,96,80,77
406376,72,90,88
404874,82,88,89
405064,100,85,99
402569,99,92,71
405111,88,95,95
400812,75,80,83
406375,74,71,100
408443,74,82,76
408966,97,93,93
408798,81,79,77
402023,79,95,97
404610,70,91,76
401008,84,77,99
408276,88,100,99
405926,97,95,100
405523,96,87,72
402546,83,73,71
400402,84,79,94
405983,84,70,93
404131,75,97,90
407000,74,75,95
403836,90,96,87
408686,80,84,84
401093,82,79,75
406896,76,83,100
408792,75,97,94
405169,80,88,86
409343,75,97,98
409158,94,88,76
403130,86,80,94
402036,80,80,81
403366,75,89,74
402917,87,95,79
400613,85,74,73
406644,78,84,90
407692,99,75,77
401564,77,86,91
406256,99,91,91
405772,99,76,92
402424,87,90,70
409525,78,81,71
404206,74,92,94
404585,98,87,76
401149,82,93,71
409102,97,84,75
407635,98,90,81
400297,81,82,86
408880,74,84,77
407907,73,88,81
405205,86,100,95
403847,93,90,73
403814,74,80,83
408513,96,98,83
409032,78,72,76
404768,82,89,92
406691,77,73,97
408356,92,97,96
405152,98,94,80
401792,96,100,77
400811,90,72,79
403880,76,83,86
400273,95,98,83
404308,78,100,74
404531,76,88,72
401755,83,76,91
402481,86,98,72
402696,72,89,100
407600,100,90,89
407560,95,94,93
402196,89,89,98
407177,88,79,94
405797,82,70,79
406349,89,80,89
407470,70,99,78
404084,82,85,95
406121,86,97,89
402965,85,79,97
400932,92,76,73
406549,71,89,80
404462,70,84,87
405517,91,97,75
401321,93,100,97
400216,78,99,98
404058,72,90,99
403602,100,93,74
402660,93,74,90
404809,81,70,75
401440,76,97,91
402720,84,77,85
407448,91,77,93
400087,95,89,96
406343,95,71,73
403027,98,83,98
405114,79,82,80
405308,91,76,78
400337,84,81,70
408265,98,73,87
401358,82,83,74
406357,81,95,100
401668,98,85,70
407533,100,80,77
407656,79,81,93
403920,74,98,95
401939,77,92,89
400541,86,71,80
402862,87,74,76
406087,99,73,91
403941,100,81,76
405972,84,93,71
408244,80,75,80
407929,77,72,99
405388,73,85,78
404607,79,83,77
406766,72,86,89
407681,86,70,78
404158,91,84,99
405147,87,81,92
400721,77,90,93
407564,76,72,90
409855,78,74,92
402420,89,92,94
406817,89,95,99
400710,77,76,94
401811,95,81,83
408695,70,75,72
408995,85,99,70
405788,97,97,72
401135,78,88,100
401359,88,74,87
407323,75,100,73
401003,85,74,91
401304,83,72,94
409643,74,99,73
403309,83,84,76
400622,70,82,77
401458,75,84,87
408981,88,97,71
404255,91,89,75
400371,92,99,74
407777,98,75,73
409292,86,97,81
403525,86,93,71
407606,83,96,94
400555,73,88,71
406890,87,90,76
408611,89,88,76
403491,79,91,73
407123,86,82,98
400589,70,97,84
402606,85,85,71
403031,80,100,82
402653,73,82,90
400961,97,72,91
402090,79,77,85
407534,94,96,81
405408,80,77,89
405123,86,84,87
408876,86,84,98
407189,83,79,91
402974,75,71,81
409615,75,100,89
407608,75,94,89
401785,95,98,76
407901,89,93,81
401905,86,84,72
404019,76,96,84
407573,86,73,94
403793,72,99,84
402215,81,73,87
403073,85,72,96
402583,71,93,72
409390,74,88,83
400716,72,99,73
407143,90,78,86
402091,99,100,82
404474,71,80,85
404573,77,79,92
402825,71,74,98
405677,94,83,85
408568,84,73,71
404407,85,71,79
405404,74,73,89
403994,75,97,74
408365,77,94,78
406342,90,83,93
403156,92,88,81
405663,94,86,93
401005,99,80,82
407655,74,89,83
401638,79,97,80
405063,95,93,81
405550,76,90,82
401046,76,89,97
404550,83,97,96
403647,96,92,75
400787,96,72,78
409264,94,95,78
403145,91,94,97
409557,100,75,84
400577,94,84,81
408816,99,73,80
409891,73,88,96
406724,98,74,79
406140,91,91,80
403493,93,94,70
402889,82,89,77
405481,90,97,97
403338,88,80,76
408249,76,75,71
407631,99,95,75
406480,70,96,100
404669,76,82,99
409658,71,79,87
405498,70,74,71
406742,78,97,93
407628,90,90,87
404484,85,84,76
409854,100,86,98
404727,99,85,95
405291,94,100,90
400628,80,70,72
408384,73,72,78
406145,89,96,90
403806,79,71,97
409238,100,72,87
400836,71,77,89
406511,85,93,77
405177,90,87,100
405127,81,74,71
406847,82,100,85
402925,75,72,82
402769,89,85,90
405170,78,71,78
406038,91,93,84
407625,96,72,76
408938,72,74,75
407990,89,87,100
405932,94,71,93
404767,71,75,95
408506,81,95,73
403965,77,91,92
408758,98,82,77
404827,75,79,95
406468,86,74,86
402341,98,90,91
409225,79,99,75
409898,99,80,73
404797,87,93,75
401707,87,82,92
406281,81,71,87
405145,76,99,97
407481,78,73,80
404442,88,99,98
409691,91,91,73
409891,91,88,88
405886,82,72,86
406767,76,75,93
403811,85,99,100
402342,86,86,100
407423,86,73,83
406678,82,90,98
402038,83,90,71
404430,83,73,90
405777,91,72,76
407005,82,84,89
404249,95,92,79
400727,92,91,83
404793,85,80,100
409584,92,100,70
409007,79,83,88
405022,91,71,77
402570,80,83,70
407594,96,78,94
400093,80,90,75
409759,100,77,77
401466,79,93,86
404825,74,99,70
405416,70,76,98
404199,71,84,89
405886,77,81,85
407210,88,70,72
402388,97,95,88
406003,85,97,82
407272,97,89,100
401688,99,89,80
409910,92,92,81
405550,91,82,90
403791,99,74,73
404976,77,85,72
400723,94,71,73
404934,95,71,87
409318,85,92,73
409118,80,71,78
406222,94,93,93
405591,80,97,94
406594,99,94,91
401056,93,95,92
402972,91,70,87
409149,94,82,97
402872,76,80,92
403026,93,75,97
408482,94,73,89
402821,89,90,78
401899,98,83,89
405423,96,70,75
403525,71,89,83
402907,94,75,100
401586,77,84,98
403734,89,95,98
408760,78,82,97
406861,72,71,88
409231,75,81,87
407441,86,100,74
401936,73,74,70
404837,92,98,72
403736,79,70,96
406926,76,86,86
407826,100,75,96
409234,75,100,72
405920,73,78,91
405513,76,96,99
402083,70,95,72
401439,91,70,97
406045,81,100,98
402735,79,76,71
402614,93,92,73
400585,91,75,99
407156,92,97,92
406604,86,72,100
409856,94,73,84
402524,96,100,78
407991,94,78,86
403980,77,100,72
403254,76,82,86
408725,81,82,71
404589,91,89,74
402173,90,88,94
407709,80,78,70
405568,74,92,82
404761,97,81,76
405258,80,95,75
402344,88,89,89
409467,84,86,88
408033,75,78,81
408577,88,87,88
406797,77,97,84
407408,79,91,81
403271,90,93,85
409165,73,74,75
406495,93,76,76
409102,71,96,73
404082,78,74,83
409291,82,96,88
400563,85,91,92
401328,76,93,70
400485,72,83,90
406328,77,85,97
403630,75,92,91
400611,99,74,92
403238,74,71,98
402544,98,75,80
404165,89,70,71
401363,76,92,79
400327,90,100,78
400688,76,98,84
406347,76,97,73
404349,86,83,77
407471,74,83,76
407123,86,98,73
405206,92,99,94
404830,99,91,95
405602,73,85,76
405752,71,81,100
401961,78,89,72
405041,73,83,84
404659,70,75,79
405353,96,100,95
409497,87,93,94
402068,78,98,82
402968,71,77,94
406229,93,78,81
409308,73,81,88
402434,98,98,92
402389,98,70,74
407078,100,76,94
409892,73,78,81
409689,80,80,76
402110,70,90,75
406986,78,95,93
407895,93,95,97
407317,88,77,92
404168,73,93,70
403517,84,94,80
405674,89,88,77
407651,73,79,77
407960,100,83,80
401851,89,76,78
402864,80,81,81
404846,100,73,83
402306,91,74,87
402946,93,96,78
402191,84,78,94
409699,93,73,98
404282,81,97,82
403390,72,98,100
403114,83,73,80
401472,78,70,73
407654,83,70,88
401786,79,76,85
409287,83,78,72
406704,92,70,100
400441,86,98,86
403588,99,96,81
406185,81,80,99
404463,80,92,80
404263,82,100,80
407513,87,70,100
404566,90,93,96
409835,89,90,93
404935,76,74,100
408916,100,84,87
402785,82,94,70
403392,79,77,82
406315,96,86,76
409682,87,87,100
402623,73,85,87
400155,92,70,91
400233,87,85,90
400064,70,98,94
407942,87,73,73
402327,78,73,83
402789,76,90,76
403722,83,91,90
400056,100,75,90
407234,75,82,99
400851,97,87,75
400652,75,71,87
407212,93,89,95
400343,80,85,76
405225,91,85,73
400948,75,80,92
401972,78,95,82
407700,73,95,74
400842,96,77,83
409549,91,76,84
404231,99,79,79
406389,70,88,87
407691,74,71,100
402292,71,78,82
408743,72,84,99
407542,75,78,89
400880,94,88,74
403222,99,84,82
404139,84,79,89
405172,78,86,75
406447,76,77,99
406496,76,72,83
403318,89,83,91
400556,75,90,83
403947,85,76,81
402524,82,100,76
403756,77,95,97
401993,90,75,77
406153,99,96,94
402825,76,93,92
407955,70,72,93
409609,77,78,74
403181,77,95,98
409507,80,83,76
402222,88,85,94
407655,98,100,70
400365,93,75,83
403798,86,78,90
400579,99,94,85
408769,86,72,99
401164,83,93,92
404206,97,76,94
405685,81,100,98
406915,79,90,79
400463,91,98,78
403240,99,82,91
404202,100,77,90
405417,71,96,86
403258,80,91,73
402274,90,81,100
408805,76,70,97
400528,95,70,94
409683,95,72,88
403542,74,73,93
400428,84,94,92
401333,97,96,84
406717,70,94,91
406226,94,76,85
409363,94,83,97
408259,98,83,96
401117,88,90,91
403650,70,93,71
408861,98,95,92
406600,85,97,71
401271,84,97,94
403074,87,97,99
400625,71,74,79
402655,75,100,85
405281,94,85,80
408960,75,74,83
409650,74,81,97
409782,72,95,87
406430,93,78,77
403687,81,97,98
405876,100,80,70
402025,85,93,75
407187,83,81,80
402085,80,81,76
404637,92,87,89
404437,89,98,81
409189,94,82,83
407589,73,88,89
401648,98,92,98
405941,79,76,88
402039,92,99,70
408900,81,76,97
406243,93,78,91
403782,99,95,89
405871,86,89,88
405023,82,82,71
404058,90,92,89
408182,73,83,76
409489,88,86,92
408434,74,93,93
409416,73,97,84
409008,83,70,83
403442,81,85,85
407162,95,87,80
401012,90,74,95
401264,70,93,91
403814,100,72,95
400739,84,75,90
406849,83,71,77
403844,73,80,98
405761,93,95,70
407225,93,72,72
408467,85,75,84
402056,97,94,92
404536,84,77,82
405642,83,71,70
404560,95,81,73
401961,71,71,83
409440,81,98,88
400561,77,76,72
401740,85,72,96
402626,90,75,70
400140,80,70,71
401628,99,89,80
409675,94,86,82
407793,77,87,76
406402,71,81,99
408470,76,85,89
406273,100,97,90
407585,78,100,96
406823,85,86,99
409932,87,83,88
406932,78,78,96
401136,97,93,84
402397,97,82,73
407338,83,97,75
402392,89,71,80
402202,90,71,97
400331,85,83,98
402414,99,93,89
401857,100,76,93
404363,89,75,82
402212,99,96,75
400580,99,73,88
409763,83,92,99
407824,87,87,100
405549,80,78,77
407480,72,81,83
402660,74,75,97
400565,72,100,97
405435,86,100,70
405878,91,80,79
409368,78,72,90
402664,90,97,83
407410,96,77,89
404235,77,76,75
408803,81,83,78
403379,73,75,76
401622,82,73,96
402532,96,82,79
