408485,81,77,79
402799,80,87,76
402680,76,93,86
404396,74,89,100
403281,98,92,91
401601,84,97,75
400134,100,81,85
406046,84,75,84
409070,78,85,82
409731,82,95,98
402851,81,82,74
406690,91,76,78
400353,88,80,97
400097,96,95,89
401253,74,94,84
407844,100,75,72
401486,98,75,78
405494,89,94,96
404398,85,92,81
409169,76,97,82
400585,79,76,96
406256,97,70,70
406484,79,80,94
409764,96,95,96
406695,70,88,83
406716,75,85,83
402571,87,95,81
401754,93,72,72
400572,70,84,72
405157,85,98,90
408024,71,98,98
404097,86,93,78
404558,78,85,76
406568,90,87,88
407568,86,80,92
408980,93,81,72
404656,82,77,90
409409,77,71,91
406742,89,97,79
403535,97,72,89
408471,91,76,95
401742,95,73,82
403231,89,96,86
409041,100,84,70
405704,95,85,88
401083,83,88,73
402928,97,95,77
400260,92,70,74
400455,100,83,74
402067,99,83,85
405309,79,98,76
403781,77,72,99
403608,72,98,76
407301,94,92,71
408460,98,76,98
404033,82,81,89
403920,81,95,78
404715,74,97,94
404735,98,90,88
407781,91,92,80
400484,79,97,93
409331,86,79,76
403820,97,88,74
405852,80,86,99
407832,75,88,80
407401,72,81,87
400328,72,92,90
408244,95,88,78
401952,80,88,96
402650,96,82,78
400182,74,89,74
402361,74,79,78
406657,98,71,100
402530,79,78,87
406523,75,73,89
408583,94,87,74
403104,72,100,97
400622,100,89,71
405532,86,98,71
401227,76,83,73
405360,91,81,92
401273,87,95,86
402414,77,84,94
401858,99,80,75
408792,97,81,74
400786,94,98,76
408436,95,86,94
405527,81,97,85
402074,77,93,87
403059,76,86,79
402163,89,95,85
403448,82,100,72
406028,83,95,79
400298,87,76,86
408672,100,100,92
400848,72,89,70
406625,86,78,94
406883,90,93,84
406736,90,72,100
404397,94,81,97
407744,98,95,77
402219,95,70,90
402806,70,94,85
403291,94,71,97
404987,100,86,100
408974,85,81,85
407816,77,94,81
404934,100,77,72
407848,93,71,80
400825,95,88,81
404745,73,86,79
401948,96,88,93
409579,86,97,77
409448,71,91,79
403166,77,99,87
403255,100,97,79
406824,74,87,76
407895,83,72,82
403933,80,93,86
403221,70,84,95
401844,90,93,93
407203,83,99,97
402296,71,72,73
401651,80,85,70
403092,89,84,92
409786,87,74,72
401365,80,98,73
408685,89,84,93
406092,75,97,89
406518,70,91,87
401801,72,96,76
401679,90,91,83
409376,83,97,85
400885,95,72,96
407703,81,85,87
405718,74,72,78
401141,91,71,88
405523,83,92,96
405477,86,73,81
405598,71,97,74
405904,96,90,74
403388,85,71,71
402854,88,84,90
408980,83,96,74
408645,81,94,71
406382,70,82,92
407760,87,77,96
400629,86,70,89
408489,96,80,72
406165,83,91,92
408598,92,72,96
405484,83,71,71
402863,72,71,84
407356,92,91,94
404765,87,98,95
402183,100,99,77
408973,85,96,97
401698,74,70,85
405387,100,82,79
405090,93,71,97
407111,96,86,75
406561,91,74,79
409474,88,94,97
406137,75,72,79
400561,78,87,71
408599,76,84,70
404889,94,91,82
406489,71,80,98
400721,85,88,94
406672,95,71,84
406274,95,78,93
405742,98,75,96
409033,99,96,91
403017,90,78,80
404004,70,95,85
400374,72,92,73
401856,71,88,86
409566,88,99,98
403425,100,81,99
401099,99,85,75
405322,72,93,89
404667,83,76,84
405568,87,89,79
406204,78,87,85
400714,76,90,99
400014,80,71,87
403939,80,90,99
405972,80,71,77
403974,71,71,95
405538,70,93,83
402289,75,72,82
402639,85,75,82
408706,99,73,88
409444,77,86,82
408844,70,71,72
409052,84,71,94
408387,86,72,97
406737,97,93,80
404667,76,73,89
409685,95,84,79
401548,72,72,91
404982,82,91,88
409808,76,84,74
404327,87,88,71
401923,74,99,100
402605,89,84,80
404850,75,97,70
409087,71,100,80
400220,85,92,70
408549,93,77,73
409683,78,73,89
407786,94,79,96
409451,95,94,92
405674,88,82,84
406362,80,86,91
409156,96,99,71
406774,84,83,96
408680,80,84,97
409578,78,87,82
407689,92,92,91
402064,75,83,96
402539,76,99,82
407879,79,97,94
400533,85,79,85
401534,84,88,100
408608,95,80,91
404791,87,76,87
403063,100,72,89
404917,95,86,81
405173,74,99,90
406525,81,85,74
406393,89,82,82
401624,75,81,84
404372,73,81,80
401871,77,85,79
407528,83,81,87
400957,87,76,93
400315,98,91,94
403456,94,93,97
409122,91,88,96
401704,74,85,82
401078,86,92,87
405350,71,84,71
405937,76,72,94
409662,96,97,94
408897,70,74,89
405189,79,90,76
405892,92,72,75
404274,83,75,84
402698,82,80,80
401136,99,97,99
409046,94,70,74
406122,87,78,70
400028,75,87,83
405582,83,78,96
403428,77,95,75
405834,97,91,94
405573,79,83,93
405938,76,82,100
401002,72,86,73
402439,85,78,70
402992,85,72,86
404384,74,94,97
408133,100,100,81
408021,91,79,70
403674,89,84,88
405102,87,88,97
404866,82,74,73
405000,81,76,94
402992,71,71,72
406303,89,99,82
408940,99,75,76
405541,74,73,99
402862,87,100,79
407433,97,73,88
400945,84,92,89
401232,86,82,74
406801,92,83,70
405136,70,74,98
402813,81,78,84
407199,100,87,100
407973,96,81,75
403960,99,71,88
407756,76,80,97
405893,91,82,83
405670,84,100,72
406277,73,78,86
405803,82,71,76
403847,93,76,100
403362,91,73,98
406253,79,80,91
400262,74,94,87
401418,91,100,76
402740,83,90,92
409012,98,92,99
409339,94,84,100
400242,73,89,90
408986,82,73,100
407885,97,96,84
401684,81,92,76
407811,84,95,82
405007,80,90,94
408127,73,83,88
400304,89,82,98
406530,98,100,83
403712,70,81,93
405437,94,79,88
406234,74,96,73
409300,86,77,72
401546,77,93,75
403292,87,75,70
408238,88,92,96
409180,87,89,94
409448,79,75,74
405343,79,87,87
405418,79,80,97
405937,82,96,85
405481,95,81,75
400717,91,86,89
409850,78,76,70
404245,91,70,87
408040,81,76,98
403001,80,78,80
408923,70,79,86
401149,70,90,76
405729,81,75,81
408808,94,81,75
407128,96,97,85
402767,90,77,79
409921,74,71,84
409598,88,88,78
407167,88,85,86
400590,87,75,89
405317,94,94,98
407039,81,73,93
408987,90,93,89
400288,70,86,88
400010,76,77,100
406609,71,100,80
407626,73,90,96
406807,96,86,84
407594,92,71,90
405176,73,74,100
403944,87,71,98
403210,98,76,96
407236,82,100,83
404376,91,71,77
408241,85,73,80
409932,96,99,79
402660,86,81,86
409365,80,84,100
407138,97,85,78
408195,70,75,94
400374,82,71,96
404693,93,79,96
407288,76,93,76
408657,89,91,99
403574,70,73,82
409516,95,100,94
401086,73,75,84
402061,95,77,99
407505,75,98,75
403966,95,81,99
408578,88,70,82
402634,89,70,86
406309,92,94,74
405312,95,80,100
400912,87,72,83
404846,70,80,100
409084,98,73,71
402950,80,95,90
408532,80,100,78
400700,79,97,100
408660,86,82,100
407157,70,91,81
409531,81,73,74
400536,96,86,97
400041,98,74,78
401649,100,82,93
409521,74,78,92
409577,80,87,95
401015,94,81,94
405758,88,73,99
402851,81,77,96
403665,97,94,79
407372,99,81,94
402690,75,76,78
409550,86,72,88
409350,85,94,90
401620,71,94,97
402177,89,70,89
403037,71,70,89
401820,80,97,90
404890,92,75,86
404319,98,99,78
409278,74,88,99
406583,99,79,82
401804,100,82,73
409089,76,83,94
407324,87,97,88
407660,78,76,70
404391,84,89,72
406459,74,74,96
404309,71,85,79
404336,96,80,71
403014,74,91,82
408994,99,90,81
408549,71,78,84
402263,90,100,71
404934,77,83,97
401802,99,96,94
405769,78,92,90
401590,96,70,82
404739,98,89,83
406344,87,85,91
403804,82,100,90
402560,91,84,98
402059,81,96,97
408208,84,89,81
402620,90,81,71
408619,72,83,93
405066,99,90,81
402023,81,81,90
403172,92,70,89
408219,98,90,79
408891,72,73,86
405185,91,84,79
403906,98,91,82
403668,96,90,89
407661,79,87,99
400931,71,88,76
402818,98,85,71
400860,91,78,87
408938,76,82,74
400737,94,84,87
403808,95,89,75
408277,90,88,97
408672,100,74,91
408144,89,81,98
403689,74,75,74
400006,100,76,87
402539,84,72,81
401476,86,70,95
404729,95,76,78
406611,81,75,97
400888,91,70,82
409250,78,84,77
408221,77,82,79
405839,77,97,81
400547,98,91,97
405806,76,70,94
408610,89,73,81
403440,99,85,96
402392,85,76,91
402781,76,78,99
403476,85,95,96
403274,79,85,82
401653,99,76,73
406595,92,89,95
409103,78,97,89
403426,89,83,100
403429,81,87,76
409525,70,93,88
400511,82,93,89
406491,90,74,95
405062,96,85,88
405287,81,96,80
403731,76,91,85
409051,92,96,73
409523,74,97,72
405006,100,85,78
404789,72,74,91
404790,77,80,98
408697,99,93,74
403614,73,96,77
405970,93,97,91
403505,78,91,71
402805,95,89,92
405068,72,90,79
407272,84,83,74
407007,77,79,71
408163,90,97,73
402156,75,97,82
405553,92,78,75
406678,72,89,77
408783,74,73,77
407331,91,80,77
400204,71,74,77
407386,88,91,96
408535,70,92,85
409333,93,77,75
402340,76,98,76
402592,100,79,72
404838,86,79,93
409527,74,100,76
409126,84,83,85
403531,93,85,76
404202,93,78,90
403470,73,87,95
403822,93,70,93
401697,73,71,86
408750,78,82,93
406285,75,77,71
400377,75,71,85
406758,93,97,78
405999,78,97,81
404473,92,71,93
405252,88,96,75
400015,77,92,94
406250,99,78,97
405623,92,97,100
402138,95,85,96
405472,85,79,99
405579,97,82,76
409531,76,92,86
406233,75,78,74
408685,73,100,99
407663,84,78,79
407546,70,97,71
407308,91,86,78
406347,86,99,98
406130,70,77,80
409240,97,70,88
405346,72,96,92
403998,85,98,95
406272,98,95,81
404922,73,78,73
409108,92,78,79
406780,90,97,74
409383,76,82,86
401397,96,96,77
403938,89,95,75
401368,71,94,72
409554,82,76,73
407532,79,83,96
409334,74,75,95
402311,84,95,87
407214,71,79,72
404404,93,87,100
404302,88,96,85
408958,74,75,93
406472,80,92,73
401106,99,72,92
401093,97,75,78
401793,74,100,84
404940,88,99,74
409162,71,72,90
401609,79,99,93
408900,85,91,88
401415,100,98,74
406706,76,91,81
406214,97,71,78
403884,73,86,96
400149,100,83,81
407868,99,73,78
403880,83,96,80
406285,93,94,79
401490,84,72,91
407918,89,96,78
408764,100,91,93
400221,87,72,89
402284,86,70,89
407644,74,75,80
403822,89,82,92
407631,84,89,85
402094,89,83,77
401100,86,83,74
404187,81,92,81
406521,89,91,77
405062,97,95,89
409328,85,75,72
400592,75,79,77
405229,96,98,73
403391,97,73,84
408846,90,74,96
401977,75,93,86
402930,80,73,76
400582,93,78,89
406490,76,90,70
404241,97,94,95
402859,80,90,94
408456,99,87,88
405690,86,77,82
404647,81,96,71
401373,81,83,95
409793,94,76,76
408672,97,75,89
403862,91,87,97
406445,88,99,82
405165,96,81,74
405954,98,100,96
406731,94,78,88
404159,98,92,82
402074,100,95,72
406741,90,100,78
409235,91,78,91
408775,80,94,81
403395,75,79,94
406796,84,77,73
407369,80,91,85
409322,100,93,95
408342,91,92,99
401516,86,77,98
408875,73,96,77
407405,99,89,84
408670,87,85,83
407738,74,76,95
404677,87,95,85
401956,72,70,94
406920,77,77,77
402763,89,81,94
403475,77,70,90
408387,96,87,87
404769,87,71,75
403634,71,90,81
404657,88,79,89
404975,74,70,93
403877,81,89,78
400373,98,97,72
407502,81,72,74
404125,91,89,75
407248,76,97,84
401543,83,75,85
407300,90,90,80
400337,72,99,90
409776,80,95,98
407933,86,71,75
408080,76,72,92
404351,93,87,87
400641,97,96,99
403484,81,89,82
409104,91,92,90
406173,100,96,76
409006,72,78,95
405657,94,100,90
400142,96,96,87
402045,92,98,89
405493,89,75,71
406071,86,94,89
401849,87,92,87
407894,96,94,82
403762,94,87,79
408396,90,79,84
409804,100,87,89
405308,90,77,91
407330,72,99,89
400475,81,98,89
406852,94,75,78
400754,79,88,70
406961,70,85,86
409498,94,86,96
400365,80,99,85
405934,90,98,99
409100,98,83,90
401036,73,80,99
400052,81,88,97
409076,72,91,89
406159,92,99,85
402326,89,84,82
400182,73,91,84
401240,82,75,84
409190,84,70,72
401630,88,76,70
409887,93,82,74
405999,79,86,72
407343,94,91,80
404102,76,81,88
402218,100,91,76
408942,91,81,83
404693,73,93,83
409605,74,87,95
400454,89,80,95
406377,89,75,77
400550,96,82,81
402813,94,72,72
403710,100,100,72
407988,76,79,88
401181,80,75,97
409365,87,91,100
404767,93,94,76
408165,94,72,81
401831,88,87,79
400095,88,74,82
407509,73,77,87
404335,85,99,90
405968,82,86,100
401761,90,87,90
409774,81,98,94
401687,89,89,94
409750,97,93,91
406240,96,92,93
407060,84,77,83
400785,71,100,86
405061,88,70,87
405711,92,87,100
409446,98,82,82
406451,97,77,96
409048,96,97,100
405764,94,76,100
406831,79,100,77
409072,90,89,86
407230,73,73,91
400338,88,92,78
407068,81,84,90
406653,91,95,87
400721,98,97,78
405103,83,83,95
405433,94,94,74
403294,98,94,84
401903,100,75,93
407455,70,93,100
401939,87,90,79
400712,78,83,88
403860,100,80,71
403573,82,97,70
402310,76,90,85
408304,89,71,83
400413,71,97,83
408088,89,86,73
402448,99,97,91
407610,99,81,76
405670,71,81,77
402810,85,87,97
405355,91,84,96
401211,81,76,73
404700,90,72,89
404066,76,98,80
402742,88,74,82
404550,88,78,84
405002,97,72,78
409474,96,75,100
403980,84,78,99
402545,87,87,76
402207,95,92,93
406353,80,94,98
408474,75,80,80
401424,86,76,75
404197,76,88,97
404674,93,95,95
408396,96,85,88
404888,85,85,88
401754,93,79,98
404665,99,93,79
406143,82,72,72
400252,75,81,85
406202,82,96,78
405708,97,94,96
407183,87,90,77
401282,88,83,83
404786,98,93,95
407614,85,76,72
408810,92,94,75
406831,83,80,93
401758,98,96,70
403589,84,81,90
402955,94,77,83
407461,91,88,79
404763,90,91,78
403188,77,92,94
409870,95,82,89
408299,77,98,80
401045,83,84,89
402881,89,78,72
406177,98,85,89
405620,70,74,79
407464,75,76,79
401520,94,94,93
409680,73,80,81
403861,72,98,93
400802,85,80,100
400148,90,70,97
408039,72,86,85
401186,84,90,87
400382,96,84,86
407172,95,75,98
407412,89,97,81
405889,81,88,91
403209,94,92,77
408243,97,96,74
406065,88,77,91
406421,74,95,93
401952,87,87,85
405477,94,79,93
400349,92,89,94
409715,77,100,97
405647,83,73,91
402848,96,71,76
404178,93,75,72
408208,77,97,96
401891,96,83,97
402040,80,84,91
400303,89,95,91
405567,71,77,97
403160,82,77,73
400401,81,74,84
402815,83,92,74
401479,81,90,92
408538,70,100,77
401695,93,84,86
409103,89,86,92
401898,83,79,99
409095,92,81,96
400024,78,85,89
409835,98,73,79
409661,77,90,71
409066,78,80,75
407120,85,99,92
406865,73,87,76
404630,71,95,76
406560,91,75,99
405898,76,74,70
401483,93,80,82
404536,84,73,72
404118,70,94,100
405005,89,98,89
401912,97,86,92
404024,98,99,72
407240,78,73,79
405532,93,72,91
405091,91,80,70
406507,75,74,95
408835,94,84,75
406347,94,90,93
402664,71,82,86
400165,95,91,88
409139,76,70,81
403872,92,97,81
406294,83,82,76
400762,85,89,92
402901,80,99,96
401727,92,72,81
406583,86,74,73
407135,98,97,100
403444,76,83,87
401564,70,78,73
403528,92,99,75
406681,84,83,75
403327,71,84,91
405164,84,96,82
403782,85,80,91
409340,76,96,92
405984,76,78,88
403506,77,74,74
403390,91,91,83
408412,96,87,89
402613,73,70,77
402965,100,71,99
403244,82,80,82
409214,71,92,71
409434,79,88,83
406152,75,87,72
407739,88,84,78
403287,81,95,85
400588,93,73,98
408448,88,100,95
405450,90,82,97
408970,84,85,97
402823,76,85,80
405105,99,87,73
408149,75,86,90
404238,80,70,73
400680,100,86,85
404351,76,88,71
407623,85,77,85
402789,78,84,90
407450,72,95,71
401456,77,75,81
401149,71,89,85
409925,88,72,70
409868,85,83,95
401128,82,70,75
408084,89,74,90
407634,74,92,98
407144,91,93,95
408427,82,75,90
405289,92,74,71
407104,85,95,97
401308,76,71,72
407518,95,74,100
408760,92,80,97
402628,76,73,83
408708,89,84,95
402149,95,82,71
400877,74,97,91
403411,78,99,73
407805,72,76,99
409700,73,85,89
409509,70,83,75
400705,74,79,82
405763,96,94,79
405585,86,88,96
402476,77,75,90
403330,77,75,96
400787,78,70,78
409904,97,90,82
407759,81,72,73
407051,79,96,73
405481,82,79,91
403765,79,91,93
405851,73,72,72
404577,93,75,94
408241,97,91,78
401957,77,94,92
406459,96,96,91
405240,84,88,85
409657,91,78,78
402148,72,76,98
408605,96,75,91
408484,80,100,85
402748,94,95,96
409815,94,91,82
400973,84,81,99
402859,98,71,83
407735,70,98,77
400082,95,82,87
406087,75,96,85
404576,83,93,94
400231,86,72,93
403034,71,82,100
400520,86,78,81
406712,87,70,89
402408,77,79,76
409971,100,90,82
401116,88,82,83
404551,73,72,70
404343,99,82,74
407106,78,70,76
402336,83,100,99
400226,98,77,86
400688,86,82,91
405179,71,76,80
405329,98,85,76
400334,83,96,74
409679,76,90,77
400610,95,99,97
400378,76,81,90
408543,91,99,100
405922,90,84,82
400126,78,77,83
404217,85,88,92
409898,100,91,71
400628,84,90,96
404656,74,96,82
406618,95,73,86
401346,74,99,99
406915,84,70,75
408992,92,70,73
401209,73,76,88
408909,96,77,79
401882,81,91,77
404543,71,81,74
406067,75,81,96
409727,84,89,100
402582,74,74,99
408501,88,97,71
405316,75,83,99
401916,98,72,75
409859,72,88,85
404531,85,97,78
405338,90,89,75
409850,83,73,72
403839,88,79,96
409313,100,99,96
404303,88,79,84
400300,92,100,89
409574,100,99,83
409424,93,84,87
409394,99,76,94
405239,82,88,90
400900,87,98,85
406904,88,98,84
400478,81,79,76
402463,75,81,93
404165,94,74,91
409387,77,96,80
402784,98,96,72
407626,77,83,73
403206,73,76,97
401998,99,90,99
409172,79,98,93
409979,71,100,91
401764,70,89,95
407798,72,85,92
401767,91,90,73
400071,97,92,74
405852,90,88,100
406839,92,96,80
403621,72,82,92
400434,93,80,72
401256,94,80,98
407750,77,93,94
402812,77,97,78
401474,74,75,91
409447,92,71,88
401959,86,75,88
401590,95,85,88
405290,82,96,92
408197,76,82,99
406303,74,100,83
403746,88,81,78
409583,80,92,72
401886,77,72,71
404194,99,76,70
407451,74,78,93
409973,73,92,86
403278,70,85,70
404549,95,93,91
403982,78,96,93
406338,94,84,81
409091,87,82,97
405196,79,96,86
405063,74,92,99
401689,96,74,85
406360,71,100,73
400844,81,81,90
404691,97,85,89
409951,73,75,84
401306,76,93,73
403082,91,84,98
402591,92,98,97
402168,87,87,84
403046,73,76,80
406329,84,70,88
409942,87,96,77
401082,83,97,93
402840,73,83,95
400798,90,100,76
406230,73,84,74
405432,89,85,82
403181,95,98,93
401726,85,88,100
409547,85,89,80
406695,78,100,80
404640,89,92,71
402349,85,88,90
404929,85,90,80
403196,93,84,86
408368,98,77,90
405488,83,91,93
400981,90,71,98
407066,90,92,97
405863,93,90,74
401964,94,74,93
402259,84,81,98
402583,73,92,75
409396,92,94,87
403348,98,100,71
408552,96,72,89
405064,90,84,70
401793,100,80,83
409357,93,79,83
409281,84,91,94
408783,94,79,90
406460,86,71,82
405436,73,73,92
406233,97,78,79
401283,71,100,73
408993,95,77,80
406181,93,95,76
409966,100,76,80
407175,93,95,82
406589,78,91,95
403053,84,97,97
404908,95,73,94
403216,93,90,77
404108,71,96,91
400201,79,80,76
404911,94,73,72
400531,73,74,74
403738,85,83,78
403948,87,72,84
401524,99,81,71
403108,74,78,93
402597,84,89,91
406315,80,71,76
402199,96,93,99
401095,87,83,70
405272,72,100,85
405355,97,76,94
401717,81,75,71
408897,99,85,84
402880,78,87,99
403425,90,91,73
404667,91,97,93
405847,87,98,94
407466,77,87,91
400144,81,88,75
408933,79,70,94
401964,88,96,96
403251,87,72,75
402605,80,100,79
404319,85,74,75
403127,77,84,85
400101,76,85,94
400717,95,77,81
409717,79,70,97
400794,97,83,92
405951,87,81,99
403013,79,74,88
401382,92,86,72
404202,86,96,95
407373,72,97,77
402376,98,75,75
408220,97,95,92
402253,86,93,90
400379,79,79,75
400043,73,81,91
400516,73,94,96
408902,92,97,76
401541,85,73,99
403492,98,82,79
405099,78,76,70
404331,70,71,91
404392,93,89,88
406629,90,82,93
406126,76,96,74
400782,73,90,75
407361,89,94,75
407028,94,77,99
402809,82,98,93
405542,89,86,98
400157,83,92,70
409494,73,77,93
403064,81,86,90
408118,82,72,92
404790,83,78,97
407934,100,90,88
409064,79,100,80
401204,75,95,81
407275,80,94,85
403137,96,87,91
406437,85,75,76
403619,71,96,88
407064,94,99,75
401877,100,91,93
401148,76,82,72
401911,83,86,91
403977,91,82,79
401484,86,74,81
406809,77,90,87
404423,83,90,76
408682,100,95,76
405260,78,92,89
400170,92,93,73
404293,90,75,88
400185,96,84,100
400906,82,75,85
408154,89,90,99
404471,93,87,87
408081,78,97,82
405769,92,73,93
407221,82,100,72
400321,78,92,73
406879,100,70,73
400911,85,80,84
409305,83,77,75
405399,74,73,96
409136,93,86,88
400543,76,70,91
403010,99,98,97
407134,76,70,77
405456,92,96,92
405262,100,97,74
400060,82,96,71
406971,93,81,81
409244,90,97,79
401106,77,87,99
403861,94,74,72
403538,94,94,73
406080,71,73,70
402653,97,91,100
408071,73,95,76
405223,73,79,97
407176,73,93,95
400646,76,72,77
404145,83,96,94
407952,96,74,72
401570,97,98,70
402271,79,82,94
403901,81,89,85
402848,70,98,85
403737,89,77,98
400751,91,87,93
401306,77,72,71
403979,71,99,99
409338,88,99,77
404456,87,89,91
404307,93,98,98
407288,99,74,85
406914,92,80,83
405776,100,94,80
408133,97,76,78
408249,97,93,93
405213,100,93,76
404364,90,75,73
403549,86,99,87
406484,99,83,79
404296,75,88,89
409631,77,72,84
409638,78,85,95
401405,87,77,77
408959,88,84,92
401663,80,89,81
403870,85,97,90
400569,71,80,79
409038,98,90,84
406415,83,81,88
407056,100,96,85
404075,99,89,95
403443,87,93,72
406885,99,83,94
409546,82,72,95
403913,91,96,85
404041,100,87,80
400772,90,80,84
403752,81,93,79
405991,93,82,77
405630,97,88,79
401922,96,91,95
400918,75,76,71
403129,84,95,94
400621,82,78,74
406690,76,90,71
400129,76,87,99
400085,88,70,86
402035,75,73,99
403658,77,87,77
408341,98,86,94
406366,90,83,96
403501,81,98,77
406830,80,98,93
409376,100,97,97
405145,97,95,74
409655,78,73,97
406209,90,71,94
404364,87,73,89
403018,95,85,83
405837,90,80,91
404074,77,79,99
400584,82,97,73
402631,99,81,100
404061,80,95,83
406299,84,85,89
406767,79,76,91
406627,83,95,91
401378,99,71,72
402539,76,90,84
403518,90,80,87
401107,81,82,73
404858,96,87,80
400892,79,88,76
403345,86,84,75
400891,90,98,77
404896,79,88,100
407285,90,71,81
403461,99,85,98
402001,93,80,100
407361,95,75,90
405257,86,71,79
403095,70,73,70
409816,94,93,86
404346,79,88,97
403484,88,79,98
408658,94,76,88
404997,75,71,92
403399,97,86,98
409636,74,86,98
405492,74,98,77
409084,76,89,70
403877,87,95,86
401460,99,90,86
402424,71,78,77
403683,72,74,70
408463,83,100,84
402706,89,99,99
405228,88,96,74
405213,98,80,90
405988,93,81,74
404018,71,72,79
408668,99,98,84
401775,88,72,94
401502,80,88,73
406343,89,99,72
406933,99,71,80
408766,74,80,83
409947,73,84,98
409640,75,85,73
406674,78,96,88
405133,94,83,83
408360,92,93,99
402712,80,86,100
407104,93,73,76
405218,84,75,91
408416,77,81,95
405147,80,99,75
403885,95,89,77
401522,94,89,75
409744,70,73,70
403479,72,76,92
402387,100,83,93
400831,78,96,73
407620,97,82,93
404352,73,76,71
407825,80,81,88
407104,94,80,94
403658,84,74,71
405945,76,98,94
403298,73,97,93
404408,83,74,78
409390,90,89,75
403337,76,100,83
406147,78,91,79
405276,97,85,79
406955,78,96,76
402243,98,95,76
406993,72,86,92
402177,87,81,71
403088,81,87,77
403627,73,85,73
408519,99,78,89
403994,93,98,89
405943,71,79,76
401671,90,79,100
408194,74,91,74
405854,85,85,83
402110,71,100,95
405627,84,74,73
408400,78,98,97
405439,74,75,72
402337,96,77,70
409067,75,95,70
401868,70,74,97
407474,97,88,89
403117,78,90,77
407115,95,96,88
406659,92,96,75
402413,77,97,95
409342,86,90,90
403345,88,72,86
400529,75,82,92
400115,93,83,82
407808,71,84,94
408497,87,77,92
401555,74,84,72
409785,74,96,82
403889,95,72,87
404911,82,74,98
406821,87,79,91
403620,94,91,84
409452,93,88,85
408511,86,100,95
403140,92,74,87
409832,88,88,97
405359,95,100,71
408775,73,89,81
404381,79,99,70
409737,79,73,77
400069,89,84,85
402107,91,96,80
405916,79,71,94
403692,71,85,71
402347,86,75,99
407231,89,90,89
406797,99,83,100
409686,84,89,77
